,Host,CID_Host,Guest,CID_Guest,pH,T,DeltaG,Erreur,K,logK,Reference,Original_Value,IsomericSMILES,IsomericSMILES_Host,TPSA,MolecularWeight,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,HeavyAtomCount,MolLogP,AromaticProportion,TPSA_Host,MolecularWeight_Host,Complexity_Host,Charge_Host,HBondDonorCount_Host,HBondAcceptorCount_Host,HeavyAtomCount_Host,iso2vec-0,iso2vec-1,iso2vec-2,iso2vec-3,iso2vec-4,iso2vec-5,iso2vec-6,iso2vec-7,iso2vec-8,iso2vec-9,iso2vec-host-0,iso2vec-host-1,iso2vec-host-2,iso2vec-host-3,iso2vec-host-4,iso2vec-host-5,iso2vec-host-6,iso2vec-host-7,iso2vec-host-8,iso2vec-host-9
2452,alpha-cyclodextrin,444913,CCOC1=CC=CC(O)=C1,,7.0,298.0,-9.64,,49,3.89,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCOC1=CC=CC(O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,29.46,138.16599999999997,208.16749419417292,0,1,2,10,1.7908999999999997,0.6,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.5502501,-1.7838211,-0.53055984,1.5617405,-0.4442154,-0.43468773,-0.566587,-0.097487494,0.4472072,-0.56463104,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2453,alpha-cyclodextrin,444913,CCOC1=CC=C(O)C=C1,,7.0,298.0,-10.66,,74,4.3,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCOC1=CC=C(O)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,29.46,138.16599999999997,190.91749419417292,0,1,2,10,1.7908999999999997,0.6,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.65834355,-1.8929235,-0.42420098,1.549412,-0.4154525,-0.33246914,-0.4795643,0.025103807,0.5760331,-0.56958586,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2455,alpha-cyclodextrin,444913,CCNC1=CC=CC=C1,,7.0,298.0,-12.02,,128,4.85,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCNC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,12.03,121.18299999999995,157.4784207656209,0,1,1,9,2.1184,0.6666666666666666,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.12590124,-2.0365334,-0.57298046,1.29061,-0.49021903,-0.55896866,-0.79452044,0.3342831,0.5512449,0.16795847,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2456,alpha-cyclodextrin,444913,CN(C)C1=CC=CC=C1,,7.0,298.0,-12.75,,172,5.15,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CN(C)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,3.24,121.18299999999995,167.1823264341432,0,0,1,9,1.7526,0.6666666666666666,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.25036347,-1.8476746,-0.58238024,1.0184054,0.0060149613,-0.5238909,-0.57429004,0.583021,0.56887496,-0.093918815,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2458,alpha-cyclodextrin,444913,CCC1(CC)C(=O)NC(=S)NC1=O,,7.0,298.0,-15.4,,500,6.21,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCC1(CC)C(=O)NC(=S)NC1=O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,58.2,200.26299999999998,249.31759197105998,0,2,3,13,0.32369999999999977,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.14934917,0.03959702,-0.23650354,0.6925339,0.53692883,0.16901569,0.36841813,0.21297579,0.60926217,0.0031173986,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2459,alpha-cyclodextrin,444913,CCNC1=NC(Cl)=NC(NC(C)C)=N1,,7.0,298.0,-21.05,,4900,8.5,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCNC1=NC(Cl)=NC(NC(C)C)=N1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,62.730000000000004,215.68800000000002,301.78315486014867,0,2,5,14,1.7770999999999997,0.42857142857142855,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.24047442,-0.15498275,-0.55995214,0.2952192,0.13230658,-0.2970407,0.020316008,0.4200883,0.0747631,-0.20443113,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2460,alpha-cyclodextrin,444913,CCC1CCCCC1,,7.0,298.0,-18.85,,2017,7.61,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCC1CCCCC1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,112.21600000000001,51.058650025961626,0,0,0,8,2.976700000000002,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.35874605,0.04563115,-0.79749185,1.6312023,1.3224597,-0.29712296,0.54979354,1.7422316,2.0791662,-0.14938442,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2461,alpha-cyclodextrin,444913,CC(=O)N[C@@H](CC(C)C)C(N)=O,,7.0,298.0,-7.42,,20,3.0,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC(=O)N[C@@H](CC(C)C)C(N)=O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,72.19,172.22799999999995,177.89667380414838,0,2,2,12,0.022500000000000075,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.30160147,0.29260948,-0.36926535,0.41794053,0.5105267,-0.019800987,0.63197154,0.45273197,0.43901122,-0.018619511,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2462,alpha-cyclodextrin,444913,O[C@H]1CCCCCC[C@H]1O,,7.0,298.0,-10.89,,81,4.39,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O[C@H]1CCCCCC[C@H]1O,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,40.46,144.214,81.25838096618136,0,2,2,10,1.0624,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.20536254,0.89614207,0.080316655,0.3932947,0.97155374,0.33514273,1.0592788,0.568057,0.8232254,-0.1052155,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2463,alpha-cyclodextrin,444913,[CH2]CCCCCCC,,7.0,298.0,-18.43,,1700,7.44,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,[CH2]CCCCCCC,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,113.224,25.019550008653873,0,0,0,8,3.180990000000002,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.1988114,0.45047998,-0.48037586,1.3306884,1.3916161,0.19681771,1.0262078,1.1867927,1.8580558,-0.109814264,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2464,alpha-cyclodextrin,444913,CCCCCCCCO,,5.5,298.0,-16.78,,872,6.77,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CCCCCCCCO,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,130.23100000000002,37.832293921787276,0,1,1,9,2.3392000000000013,0.0,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.5962107,0.58046347,-0.9711986,2.4036956,2.1816797,0.5734329,1.7348092,2.1772583,3.4159489,-0.15893272,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2467,alpha-cyclodextrin,444913,O=C(O)C1=CC=CC(C(=O)O)=C1,,7.0,298.0,-13.51,,233,5.45,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O=C(O)C1=CC=CC(C(=O)O)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,74.6,166.13199999999998,300.33467465916425,0,2,2,12,1.083,0.5,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.7245738,-1.3543938,-0.3291675,1.1556118,-0.124742426,-0.11998331,-0.10393476,0.19220732,0.61960804,-0.29767767,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2468,alpha-cyclodextrin,444913,CC(=O)OC1=CC=CC(Br)=C1,,7.0,298.0,-15.97,,630,6.45,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC(=O)OC1=CC=CC(Br)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,215.046,270.54949758389114,0,0,2,11,2.3744000000000005,0.5454545454545454,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.8174762,-1.1572398,-0.17030682,1.3041353,0.027660323,-0.5760745,0.07105611,0.4938374,0.80975515,0.025390493,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2469,alpha-cyclodextrin,444913,CC(=O)OC1=CC=C(Cl)C=C1,,7.0,298.0,-10.27,,63,4.15,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC(=O)OC1=CC=C(Cl)C=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,170.595,253.29949758389105,0,0,2,11,2.2653,0.5454545454545454,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.9687535,-1.2268083,-0.33701283,1.3734385,-0.008194039,-0.5248391,-0.15706785,0.63040257,0.7720878,-0.19610031,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2470,alpha-cyclodextrin,444913,O[C@@H](C1=CC=CC=C1)C(F)(F)F,,7.0,298.0,-10.02,,57,4.04,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O[C@@H](C1=CC=CC=C1)C(F)(F)F,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,176.13699999999994,242.22992743633708,0,1,1,12,2.2823,0.5,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.13942747,-0.5376054,-0.054964952,0.43856418,-0.06507159,-0.069219515,-0.13579753,-0.083308466,0.18757582,-0.008583084,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2471,alpha-cyclodextrin,444913,O[C@H](C1=CC=CC=C1)C(F)(F)F,,7.0,298.0,-10.01,,57,4.04,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O[C@H](C1=CC=CC=C1)C(F)(F)F,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,20.23,176.13699999999994,242.22992743633708,0,1,1,12,2.2823,0.5,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.1320005,-0.5764468,-0.038501617,0.39562073,-0.119923234,-0.08616107,-0.13934554,-0.063181475,0.21282685,0.019389924,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2473,alpha-cyclodextrin,444913,CC(=O)OC1=CC=CC(I)=C1,,7.0,298.0,-18.94,,2089,7.64,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC(=O)OC1=CC=CC(I)=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,262.046,270.54949758389114,0,0,2,11,2.2165,0.5454545454545454,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.7706463,-1.1273196,-0.1771786,1.2841564,-0.049095668,-0.40978715,-0.020612055,0.4117683,0.83234495,-0.024156326,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2474,alpha-cyclodextrin,444913,C=CC1=CC=CC=C1,,7.0,298.0,-14.05,,290,5.67,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,C=CC1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,0.0,104.15199999999997,162.65300142116237,0,0,0,8,2.3296,0.75,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,-0.100862384,-2.482435,-0.715235,1.5478122,-0.9839139,-0.52081937,-1.2576653,0.063085385,0.4988682,0.065704525,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2475,alpha-cyclodextrin,444913,CC(=O)C1=CC=CC=C1,,7.0,298.0,-12.24,,140,4.94,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,CC(=O)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,17.07,120.15099999999995,201.06743705866424,0,0,1,9,1.8892,0.6666666666666666,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.7597238,-1.5402713,-0.34958982,1.4489262,-0.22296026,-0.41278204,-0.15113991,0.61766136,0.99566954,0.14195566,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2476,alpha-cyclodextrin,444913,COC(=O)C1=CC=CC=C1,,7.0,298.0,-13.28,,213,5.36,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,COC(=O)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,26.3,136.14999999999998,215.9590174505521,0,0,2,10,1.4732,0.6,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.6579587,-1.5448166,-0.12759547,1.1737015,-0.21348013,-0.2682053,-0.392112,0.24690115,0.71048737,0.018182488,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
2479,alpha-cyclodextrin,444913,O=C(O)[C@H](O)C1=CC=CC=C1,,7.0,298.0,-5.12,,8,2.07,"Mizera, M.; Muratov, E.N.; Alves, V.M.; Tropsha, A.; Cielecka-Piontek, J. Computer-Aided Discovery of New Solubility-Enhancing Drug Delivery System. Biomolecules 2020, 10, 913. https://doi.org/10.3390/biom10060913",logK,O=C(O)[C@H](O)C1=CC=CC=C1,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,57.53,152.149,242.77390023702043,0,2,2,11,0.8046,0.5454545454545454,474.9000000000001,972.8460000000011,1233.4857443469036,0,18,30,66,0.646298,-1.0538576,-0.14389189,0.8676868,-0.22291252,-0.13858895,-0.0924963,0.030223917,0.2423955,-0.35394853,0.25891924,0.861645,0.30343208,-0.06228494,0.33509254,0.1537315,0.61333036,-0.28240612,-0.22697166,-0.049226433
